ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR,CPC,CPM,CVR,CAC,ROI,CPC_calc,CPM_calc,ROAS_calc,Frequency
779979,2017-08-21,2017-08-21,936,116121,35-39,M,16,17,21,25817,4,6.019999981,1.0,0.0,0.015493666963628618,1.50499999525,0.23317968706666148,25.0,,-1.0,1.50499999525,0.23317968706666148,-0.16611295733490802,25817.0
780104,2017-08-21,2017-08-21,936,116147,30-34,F,25,27,26,4971,1,1.230000019,1.0,1.0,0.020116676725005028,1.230000019,0.2474351275397304,100.0,1.230000019,3.065040587613194,1.230000019,0.24743512753973043,2.4919028782658854,4971.0
780318,2017-08-22,2017-08-22,936,116183,45-49,F,29,32,31,162341,56,77.07999969,3.0,0.0,0.034495290776821626,1.376428565892857,0.47480303613997693,5.357142857142857,,-1.0,1.376428565892857,0.4748030361399769,-0.012973534042835957,162341.0
780323,2017-08-21,2017-08-21,936,116183,45-49,F,29,35,34,24542,7,9.329999924,1.0,0.0,0.028522532800912718,1.3328571319999998,0.38016461266400453,14.285714285714285,,-1.0,1.3328571319999998,0.3801646126640045,-0.10718113699311538,24542.0
780498,2017-08-22,2017-08-22,936,116218,30-34,F,64,65,68,13621,3,4.090000033,1.0,0.0,0.02202481462447691,1.3633333443333333,0.3002716418030981,33.33333333333333,,-1.0,1.3633333443333333,0.3002716418030981,-0.24449877553338398,13621.0
780653,2017-08-24,2017-08-24,936,116244,30-34,F,29,33,35,9076,1,1.379999995,1.0,1.0,0.011018069634200088,1.379999995,0.15204936040105774,100.0,1.379999995,2.6231884189245958,1.379999995,0.1520493604010577,1.9008611800209434,9076.0
780655,2017-08-24,2017-08-24,936,116244,30-34,F,29,33,34,20941,4,5.909999967,1.0,1.0,0.019101284561386753,1.47749999175,0.2822214778186333,25.0,5.909999967,-0.15397630661272727,1.47749999175,0.2822214778186333,-0.026053520722926132,20941.0
780760,2017-08-24,2017-08-24,936,116267,45-49,F,18,23,22,17167,5,6.910000086,1.0,0.0,0.029125648045669014,1.3820000172,0.4025164610007573,20.0,,-1.0,1.3820000172,0.4025164610007572,-0.14471779848831684,17167.0
780797,2017-08-24,2017-08-24,936,116273,30-34,F,22,25,25,24491,7,9.539999962,1.0,0.0,0.028581928055203952,1.3628571374285714,0.3895308465150463,14.285714285714285,,-1.0,1.3628571374285714,0.3895308465150463,-0.10482180335253968,24491.0
780799,2017-08-23,2017-08-23,936,116273,30-34,F,22,24,26,44699,13,17.30000037,2.0,0.0,0.029083424685115995,1.3307692592307692,0.38703327524105685,15.384615384615385,,-1.0,1.3307692592307692,0.38703327524105685,-0.05780346697183337,44699.0
780821,2017-08-23,2017-08-23,936,116277,30-34,F,23,24,25,6469,2,1.309999943,1.0,0.0,0.030916679548616478,0.6549999715,0.20250424223218427,50.0,,-1.0,0.6549999715,0.20250424223218425,-0.7633588118408032,6469.0
780830,2017-08-23,2017-08-23,936,116279,45-49,F,16,17,17,16053,3,4.079999924,1.0,1.0,0.018688095683049896,1.3599999746666667,0.25415809655516103,33.33333333333333,4.079999924,0.22549021890619037,1.3599999746666667,0.25415809655516103,0.055267211545710404,16053.0
780835,2017-08-23,2017-08-23,936,116279,45-49,F,16,21,21,54724,12,17.92999995,1.0,1.0,0.02192822162122652,1.4941666624999999,0.32764417714348365,8.333333333333332,17.92999995,-0.7211377571699323,1.4941666624999999,0.32764417714348365,-0.0402196184707704,54724.0
780867,2017-08-23,2017-08-23,936,116285,30-34,F,21,27,26,4706,1,1.220000029,1.0,0.0,0.021249468763280918,1.220000029,0.25924352507437315,100.0,,-1.0,1.220000029,0.2592435250743731,-0.8196721116635318,4706.0
780974,2017-08-23,2017-08-23,936,116303,40-44,F,32,38,36,8316,3,4.569999933,1.0,1.0,0.03607503607503607,1.523333311,0.5495430414862915,33.33333333333333,4.569999933,0.09409191976020975,1.523333311,0.5495430414862914,0.0205890418248743,8316.0
781066,2017-08-23,2017-08-23,936,116323,40-44,F,22,26,25,5794,2,2.269999981,1.0,0.0,0.03451846738004832,1.1349999905,0.39178460148429406,50.0,,-1.0,1.1349999905,0.39178460148429406,-0.44052863804847764,5794.0
781114,2017-08-23,2017-08-23,936,116331,40-44,F,18,24,22,4813,1,1.029999971,1.0,0.0,0.02077706212341575,1.029999971,0.2140037338458342,100.0,,-1.0,1.029999971,0.21400373384583424,-0.970873813743049,4813.0
781159,2017-08-23,2017-08-23,936,116339,40-44,F,10,15,11,85285,26,36.13000035,1.0,0.0,0.03048601747083309,1.3896153980769232,0.4236383930351176,3.8461538461538463,,-1.0,1.3896153980769232,0.4236383930351176,-0.027677829790001645,85285.0
781162,2017-08-21,2017-08-21,936,116339,40-44,F,10,11,13,5839,1,1.370000005,1.0,0.0,0.017126220243192325,1.370000005,0.2346292181880459,100.0,,-1.0,1.370000005,0.23462921818804588,-0.7299270046353029,5839.0
781175,2017-08-21,2017-08-21,936,116341,40-44,F,15,16,21,5859,1,1.539999962,1.0,0.0,0.017067759003242877,1.539999962,0.26284348216419184,100.0,,-1.0,1.539999962,0.26284348216419184,-0.6493506653735879,5859.0
781187,2017-08-18,2017-08-18,936,116343,40-44,F,16,22,19,164118,41,59.06999993,1.0,0.0,0.024982025128261375,1.4407317056097562,0.35992395672625793,2.4390243902439024,,-1.0,1.4407317056097562,0.35992395672625793,-0.01692906722845835,164118.0
781195,2017-08-18,2017-08-18,936,116345,35-39,F,63,67,69,18234,6,7.810000062,1.0,0.0,0.03290556103981573,1.301666677,0.4283207229351761,16.666666666666664,,-1.0,1.301666677,0.42832072293517603,-0.12804097209493723,18234.0
781303,2017-08-19,2017-08-19,936,116363,35-39,F,27,29,30,73676,20,28.5,1.0,0.0,0.027145881969705195,1.425,0.38682881806829905,5.0,,-1.0,1.425,0.38682881806829905,-0.03508771929824561,73676.0
781305,2017-08-19,2017-08-19,936,116363,35-39,F,27,30,28,18421,7,10.07999992,1.0,0.0,0.03800010857173878,1.4399999885714287,0.5472015590901689,14.285714285714285,,-1.0,1.4399999885714287,0.5472015590901689,-0.09920634999370119,18421.0
781327,2017-08-19,2017-08-19,936,116367,35-39,F,29,35,35,164754,49,67.97999978,2.0,1.0,0.02974131128834505,1.3873469342857143,0.4126151703752261,4.081632653061225,67.97999978,-0.9264489553371399,1.3873469342857143,0.4126151703752261,-0.013628257698372412,164754.0
781353,2017-08-19,2017-08-19,936,116371,35-39,F,10,13,15,7449,1,1.639999986,1.0,1.0,0.013424620754463686,1.639999986,0.22016377849375754,100.0,1.639999986,2.048780513831053,1.639999986,0.22016377849375757,1.2492564215369775,7449.0
781354,2017-08-19,2017-08-19,936,116371,35-39,F,10,14,16,6424,1,0.529999971,1.0,0.0,0.015566625155666251,0.529999971,0.08250310881070984,100.0,,-1.0,0.529999971,0.08250310881070982,-1.8867925560697816,6424.0
781499,2017-08-18,2017-08-18,936,116395,35-39,M,15,21,20,6412,1,1.370000005,1.0,0.0,0.015595757953836557,1.370000005,0.21366188474734873,100.0,,-1.0,1.370000005,0.21366188474734873,-0.7299270046353029,6412.0
781508,2017-08-24,2017-08-24,936,116397,30-34,F,63,68,64,5040,1,1.440000057,1.0,0.0,0.01984126984126984,1.440000057,0.2857142970238095,100.0,,-1.0,1.440000057,0.2857142970238095,-0.6944444169560197,5040.0
781606,2017-08-18,2017-08-18,936,116413,35-39,M,20,21,24,8200,3,3.919999957,1.0,0.0,0.036585365853658534,1.3066666523333332,0.47804877524390244,33.33333333333333,,-1.0,1.3066666523333332,0.4780487752439025,-0.2551020436146398,8200.0
781690,2017-08-18,2017-08-18,936,116427,45-49,F,26,28,30,115896,38,49.44000006,1.0,0.0,0.03278801684268655,1.3010526331578949,0.42658935649202734,2.631578947368421,,-1.0,1.3010526331578949,0.42658935649202734,-0.02022653719228171,115896.0
781811,2017-08-18,2017-08-18,936,116447,35-39,F,16,17,22,10186,1,1.230000019,1.0,1.0,0.0098173964264677,1.230000019,0.12075397791085804,100.0,1.230000019,3.065040587613194,1.230000019,0.12075397791085804,2.4919028782658854,10186.0
781857,2017-08-18,2017-08-18,936,116455,30-34,M,20,21,24,9134,3,4.180000067,2.0,0.0,0.032844317932997594,1.3933333556666667,0.4576308372016641,66.66666666666666,,-1.0,1.3933333556666667,0.4576308372016641,-0.23923444592614646,9134.0
781858,2017-08-18,2017-08-18,936,116455,30-34,M,20,25,22,3385,1,1.440000057,1.0,1.0,0.029542097488921712,1.440000057,0.42540622067946826,100.0,1.440000057,2.472222084780098,1.440000057,0.42540622067946826,1.7168208242509104,3385.0
781929,2017-08-20,2017-08-20,936,116467,30-34,M,18,21,21,6142,1,1.330000043,1.0,0.0,0.0162813415825464,1.330000043,0.21654185004884402,100.0,,-1.0,1.330000043,0.21654185004884402,-0.7518796749392285,6142.0
781999,2017-08-20,2017-08-20,936,116479,30-34,M,24,30,29,9142,3,3.749999881,1.0,0.0,0.03281557646029316,1.2499999603333334,0.4101946927368191,33.33333333333333,,-1.0,1.2499999603333334,0.4101946927368191,-0.26666667512888914,9142.0
782001,2017-08-20,2017-08-20,936,116479,30-34,M,24,30,28,5475,2,2.730000019,1.0,1.0,0.0365296803652968,1.3650000095,0.4986301404566211,50.0,2.730000019,0.8315018187551154,1.3650000095,0.4986301404566211,0.30457941866963606,5475.0
782022,2017-08-20,2017-08-20,936,116483,30-34,F,18,24,20,8254,2,2.320000052,1.0,1.0,0.0242306760358614,1.160000026,0.28107584831596805,50.0,2.320000052,1.155172365487516,1.160000026,0.28107584831596805,0.4979191118947078,8254.0
782026,2017-08-21,2017-08-21,936,116483,30-34,F,18,24,20,5704,1,1.320000052,1.0,0.0,0.01753155680224404,1.320000052,0.23141655890603086,100.0,,-1.0,1.320000052,0.23141655890603086,-0.7575757277318653,5704.0
782134,2017-08-21,2017-08-21,936,116501,30-34,F,16,19,21,37873,5,6.169999957,1.0,1.0,0.013202017268238586,1.2339999914,0.16291289195469066,20.0,6.169999957,-0.18962722287746686,1.2339999914,0.1629128919546907,-0.030733747844249273,37873.0
782135,2017-08-20,2017-08-20,936,116501,30-34,F,16,20,17,25267,4,4.940000057,2.0,1.0,0.015830925713381093,1.23500001425,0.19551193481616336,50.0,4.940000057,0.012145737309249635,1.23500001425,0.19551193481616336,0.002458651248806987,25267.0
782228,2017-08-19,2017-08-19,936,116517,40-44,F,63,64,66,12318,5,6.340000153,1.0,1.0,0.040591005033284625,1.2680000306,0.5146939562428966,20.0,6.340000153,-0.211356485908905,1.2680000306,0.5146939562428966,-0.033336984354628764,12318.0
782242,2017-08-19,2017-08-19,936,116519,30-34,F,28,34,31,4783,1,0.860000014,1.0,0.0,0.02090738030524775,0.860000014,0.17980347355216392,100.0,,-1.0,0.860000014,0.17980347355216392,-1.162790678745268,4783.0
782275,2017-08-19,2017-08-19,936,116525,30-34,F,29,31,30,6475,1,1.350000024,1.0,0.0,0.015444015444015444,1.350000024,0.20849421220077222,100.0,,-1.0,1.350000024,0.20849421220077222,-0.7407407275720167,6475.0
782337,2017-08-20,2017-08-20,936,116535,45-49,F,16,18,19,104578,29,39.25000095,1.0,1.0,0.027730497810246894,1.3534483086206897,0.375317953584884,3.4482758620689653,39.25000095,-0.8726114680514422,1.3534483086206897,0.375317953584884,-0.02223213877530982,104578.0
782407,2017-08-20,2017-08-20,936,116547,45-49,F,10,12,11,33664,11,12.51000035,1.0,0.0,0.03267585551330798,1.137272759090909,0.3716136035527567,9.090909090909092,,-1.0,1.137272759090909,0.37161360355275663,-0.0799360489226525,33664.0
782541,2017-08-20,2017-08-20,936,116569,40-44,F,28,29,30,7337,3,4.079999924,1.0,0.0,0.04088864658579801,1.3599999746666667,0.5560855832083959,33.33333333333333,,-1.0,1.3599999746666667,0.5560855832083959,-0.24509804378123806,7337.0
782647,2017-08-18,2017-08-18,936,116587,40-44,F,27,33,30,11244,3,4.550000191,1.0,0.0,0.026680896478121666,1.5166667303333332,0.4046602802383493,33.33333333333333,,-1.0,1.5166667303333332,0.4046602802383493,-0.2197802105542813,11244.0
782694,2017-08-23,2017-08-23,936,116595,35-39,F,29,31,35,29035,7,8.910000086,2.0,2.0,0.024108834165662132,1.2728571551428571,0.3068710206991562,28.57142857142857,4.455000043,0.12233444483493126,1.2728571551428571,0.30687102069915617,0.01373001612280021,29035.0
782754,2017-08-23,2017-08-23,936,116605,35-39,F,26,31,32,6532,1,1.610000014,1.0,0.0,0.015309246785058175,1.610000014,0.24647887538273117,100.0,,-1.0,1.610000014,0.24647887538273117,-0.6211180070213341,6532.0
782815,2017-08-23,2017-08-23,936,116615,40-44,F,10,16,15,11537,3,4.300000191,1.0,0.0,0.026003293750541737,1.433333397,0.3727138936465285,33.33333333333333,,-1.0,1.433333397,0.3727138936465285,-0.23255812920497615,11537.0
782816,2017-08-23,2017-08-23,936,116615,40-44,F,10,13,11,12183,3,2.869999945,1.0,0.0,0.02462447672986949,0.9566666483333334,0.23557415620126407,33.33333333333333,,-1.0,0.9566666483333334,0.23557415620126407,-0.3484320624263984,12183.0
782862,2017-08-23,2017-08-23,936,116623,35-39,F,64,70,67,5912,1,1.559999943,1.0,1.0,0.016914749661705007,1.559999943,0.2638700850811908,100.0,1.559999943,2.205128322238663,1.559999943,0.2638700850811908,1.4135438479555529,5912.0
950068,2017-08-23,2017-08-23,936,123438,30-34,M,10,12,13,4012,1,1.570000052,1.0,0.0,0.024925224327018942,1.570000052,0.39132603489531403,100.0,,-1.0,1.570000052,0.3913260348953141,-0.6369426540630458,4012.0
950078,2017-08-22,2017-08-22,936,123440,30-34,M,16,22,17,12396,2,3.210000038,2.0,1.0,0.016134236850596968,1.605000019,0.25895450451758634,100.0,3.210000038,0.5576323803146322,1.605000019,0.2589545045175863,0.17371725037799898,12396.0
950183,2017-08-22,2017-08-22,936,123457,30-34,M,16,22,19,15720,1,1.379999995,1.0,0.0,0.006361323155216285,1.379999995,0.08778625922391857,100.0,,-1.0,1.379999995,0.08778625922391857,-0.7246376837849192,15720.0
950224,2017-08-22,2017-08-22,936,123464,40-44,M,20,21,23,2367,2,2.839999914,1.0,1.0,0.08449514152936206,1.419999957,1.1998309733840302,50.0,2.839999914,0.7605634335945266,1.419999957,1.1998309733840304,0.26780403402312447,2367.0
950452,2017-08-23,2017-08-23,936,123502,45-49,M,16,22,22,5537,1,1.519999981,1.0,0.0,0.018060321473722232,1.519999981,0.27451688296911686,100.0,,-1.0,1.519999981,0.27451688296911686,-0.6578947450657896,5537.0
950495,2017-08-19,2017-08-19,936,123509,45-49,M,21,25,25,1909,1,0.980000019,1.0,0.0,0.05238344683080147,0.980000019,0.5133577888947093,100.0,,-1.0,0.980000019,0.5133577888947093,-1.020408143481883,1909.0
950537,2017-08-19,2017-08-19,936,123516,40-44,M,36,41,40,1884,1,1.409999967,1.0,0.0,0.05307855626326964,1.409999967,0.7484076257961784,100.0,,-1.0,1.409999967,0.7484076257961785,-0.7092198747547913,1884.0
950770,2017-08-18,2017-08-18,936,123555,30-34,M,28,31,30,7780,3,4.329999924,2.0,2.0,0.038560411311053984,1.443333308,0.5565552601542416,66.66666666666666,2.164999962,1.309468862706613,1.443333308,0.5565552601542416,0.3024177565104763,7780.0
950776,2017-08-18,2017-08-18,936,123556,35-39,M,28,29,32,2633,1,1.070000052,1.0,0.0,0.0379794910748196,1.070000052,0.40638057424990504,100.0,,-1.0,1.070000052,0.40638057424990504,-0.9345793938335248,2633.0
950878,2017-08-19,2017-08-19,936,123573,40-44,M,10,11,15,2967,1,1.5,1.0,1.0,0.03370407819346141,1.5,0.5055611729019212,100.0,1.5,2.3333333333333335,1.5,0.5055611729019212,1.5555555555555556,2967.0
951033,2017-08-19,2017-08-19,936,123599,30-34,F,10,13,13,5517,1,1.230000019,1.0,0.0,0.018125793003443903,1.230000019,0.22294725738626064,100.0,,-1.0,1.230000019,0.22294725738626064,-0.8130081175226388,5517.0
951046,2017-08-19,2017-08-19,936,123601,30-34,F,16,18,17,20050,4,4.659999847,4.0,1.0,0.019950124688279305,1.16499996175,0.23241894498753118,100.0,4.659999847,0.07296140861869005,1.16499996175,0.23241894498753116,0.0156569551532627,20050.0
951105,2017-08-19,2017-08-19,936,123611,45-49,M,16,20,21,5894,1,1.539999962,1.0,1.0,0.0169664065151001,1.539999962,0.26128265388530714,100.0,1.539999962,2.2467533268679394,1.539999962,0.2612826538853071,1.4589307677320185,5894.0
951133,2017-08-18,2017-08-18,936,123616,35-39,M,16,21,19,9948,2,2.720000029,2.0,0.0,0.02010454362685967,1.3600000145,0.2734217962404503,100.0,,-1.0,1.3600000145,0.2734217962404503,-0.36764705490376304,9948.0
951202,2017-08-18,2017-08-18,936,123627,45-49,F,26,29,28,5307,3,4.289999962,2.0,1.0,0.05652911249293386,1.4299999873333331,0.8083663014885999,66.66666666666666,4.289999962,0.16550117582495227,1.4299999873333331,0.8083663014885998,0.03857836300487881,5307.0
951225,2017-08-18,2017-08-18,936,123631,35-39,F,22,28,28,4621,2,3.25,1.0,1.0,0.04328067517853278,1.625,0.7033109716511577,50.0,3.25,0.5384615384615384,1.625,0.7033109716511577,0.16568047337278105,4621.0
951282,2017-08-18,2017-08-18,936,123641,35-39,F,16,22,17,5775,1,1.580000043,1.0,1.0,0.017316017316017316,1.580000043,0.2735930810389611,100.0,1.580000043,2.1645568759013,1.580000043,0.273593081038961,1.3699726689825793,5775.0
951285,2017-08-19,2017-08-19,936,123641,35-39,F,16,20,20,9297,2,2.619999886,2.0,1.0,0.021512315800795954,1.309999943,0.28181132472840703,100.0,2.619999886,0.9083970296020082,1.309999943,0.281811324728407,0.346716438598352,9297.0
951334,2017-08-18,2017-08-18,936,123649,30-34,F,64,70,69,3717,1,1.539999962,1.0,0.0,0.026903416733925208,1.539999962,0.41431260747914983,100.0,,-1.0,1.539999962,0.41431260747914983,-0.6493506653735879,3717.0
951392,2017-08-20,2017-08-20,936,123659,30-34,F,28,31,32,2749,1,1.389999986,1.0,0.0,0.036376864314296105,1.389999986,0.5056384088759549,100.0,,-1.0,1.389999986,0.5056384088759549,-0.7194244676776564,2749.0
951400,2017-08-21,2017-08-21,936,123660,45-49,F,10,12,15,24028,9,12.39000034,2.0,0.0,0.03745630098218745,1.3766667044444445,0.5156484243382721,22.22222222222222,,-1.0,1.3766667044444445,0.5156484243382721,-0.08071024798696656,24028.0
951444,2017-08-21,2017-08-21,936,123668,30-34,F,25,28,26,2983,1,0.970000029,1.0,0.0,0.03352329869259135,0.970000029,0.32517600703989274,100.0,,-1.0,0.970000029,0.32517600703989274,-1.0309278042299934,2983.0
951462,2017-08-21,2017-08-21,936,123671,45-49,F,16,20,19,7589,2,3.150000095,1.0,1.0,0.02635393332454869,1.5750000475,0.4150744623797602,50.0,3.150000095,0.5873015394305884,1.5750000475,0.4150744623797602,0.18644492752962546,7589.0
951464,2017-08-21,2017-08-21,936,123671,45-49,F,16,17,21,20997,10,11.94999981,1.0,0.0,0.0476258513120922,1.194999981,0.5691289141305901,10.0,,-1.0,1.194999981,0.5691289141305901,-0.08368200969870979,20997.0
951465,2017-08-21,2017-08-21,936,123671,45-49,F,16,18,17,4617,1,1.360000014,1.0,0.0,0.021659085986571368,1.360000014,0.2945635724496426,100.0,,-1.0,1.360000014,0.2945635724496426,-0.7352941100778548,4617.0
951608,2017-08-20,2017-08-20,936,123695,40-44,F,10,15,13,3149,1,1.480000019,1.0,0.0,0.031756113051762465,1.480000019,0.46999047919974596,100.0,,-1.0,1.480000019,0.46999047919974596,-0.675675667001461,3149.0
951677,2017-08-20,2017-08-20,936,123706,35-39,F,27,28,31,2563,1,1.480000019,1.0,0.0,0.03901677721420211,1.480000019,0.5774483101833788,100.0,,-1.0,1.480000019,0.5774483101833788,-0.675675667001461,2563.0
951715,2017-08-20,2017-08-20,936,123713,45-49,F,64,65,65,10677,5,7.269999981,1.0,0.0,0.04682963379226374,1.4539999961999999,0.6809028735599887,20.0,,-1.0,1.4539999961999999,0.6809028735599888,-0.13755158220267952,10677.0
951756,2017-08-20,2017-08-20,936,123720,35-39,F,22,25,26,2189,1,0.409999996,1.0,0.0,0.04568296025582458,0.409999996,0.18730013522156236,100.0,,-1.0,0.409999996,0.18730013522156233,-2.4390244140392627,2189.0
951779,2017-08-20,2017-08-20,936,123723,45-49,F,27,32,29,3277,2,2.680000067,1.0,0.0,0.061031431187061336,1.3400000335,0.8178211983521514,50.0,,-1.0,1.3400000335,0.8178211983521513,-0.373134319029851,3277.0
951812,2017-08-29,2017-08-29,936,123729,35-39,F,16,18,18,16274,4,6.079999924,2.0,0.0,0.02457908320019663,1.519999981,0.37360205997296303,50.0,,-1.0,1.519999981,0.373602059972963,-0.1644736862664474,16274.0
951837,2017-08-29,2017-08-29,936,123733,45-49,F,20,23,23,2077,1,1.50999999,1.0,1.0,0.04814636494944632,1.50999999,0.7270101059220029,100.0,1.50999999,2.311258300074558,1.50999999,0.727010105922003,1.5306346459476188,2077.0
951853,2017-08-29,2017-08-29,936,123736,30-34,F,20,23,25,529,0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,529.0
951856,2017-08-25,2017-08-25,936,123736,30-34,F,20,23,21,4626,2,2.099999905,2.0,0.0,0.043233895373973194,1.0499999525,0.45395588089061817,100.0,,-1.0,1.0499999525,0.45395588089061817,-0.47619049773242733,4626.0
951941,2017-08-25,2017-08-25,936,123750,30-34,F,28,33,34,2764,1,1.559999943,1.0,1.0,0.0361794500723589,1.559999943,0.5643994005065124,100.0,1.559999943,2.205128322238663,1.559999943,0.5643994005065124,1.4135438479555529,2764.0
952001,2017-08-25,2017-08-25,936,123760,45-49,F,10,12,13,5447,2,2.960000038,1.0,0.0,0.03671745915182669,1.480000019,0.5434184024233523,50.0,,-1.0,1.480000019,0.5434184024233523,-0.3378378335007305,5447.0
952031,2017-08-25,2017-08-25,936,123765,40-44,F,16,17,17,28169,8,12.36999989,1.0,1.0,0.028400014200007102,1.54624998625,0.4391352156626078,12.5,12.36999989,-0.595796277731414,1.54624998625,0.4391352156626078,-0.04816461463456116,28169.0
1121091,2017-08-28,2017-08-28,1178,144531,30-34,M,10,11,15,1194718,141,254.049996,28.0,14.0,0.011801948242179327,1.8017730212765957,0.21264431941261452,19.858156028368796,18.146428285714286,-0.7244636839120439,1.8017730212765957,0.2126443194126145,-0.002851657922923344,1194718.0
1121092,2017-08-28,2017-08-28,1178,144531,30-34,M,10,12,11,637648,67,122.4,13.0,5.0,0.010507364564775551,1.826865671641791,0.1919554362281384,19.402985074626866,24.48,-0.7957516339869282,1.826865671641791,0.1919554362281384,-0.006501238839762485,637648.0
1121095,2017-08-28,2017-08-28,1178,144531,30-34,M,10,16,12,459690,50,86.33000112,5.0,2.0,0.010876895299005852,1.7266000224000002,0.1878004766690596,10.0,43.16500056,-0.8841654132947381,1.7266000224000002,0.1878004766690596,-0.010241693522808308,459690.0
1121096,2017-08-28,2017-08-28,1178,144531,30-34,M,10,11,16,750060,86,161.9099991,11.0,2.0,0.01146574940671413,1.8826744081395348,0.21586272978161744,12.790697674418606,80.95499955,-0.9382372919795785,1.8826744081395348,0.21586272978161747,-0.005794807591840562,750060.0
1121097,2017-08-29,2017-08-29,1178,144532,30-34,M,15,18,18,30068,1,1.820000052,1.0,0.0,0.0033257948649727284,1.820000052,0.060529468271916985,100.0,,-1.0,1.820000052,0.060529468271916985,-0.5494505337519628,30068.0
1121098,2017-08-29,2017-08-29,1178,144532,30-34,M,15,18,21,1267550,123,236.7699986,24.0,10.0,0.009703759220543567,1.924959338211382,0.18679341927340143,19.51219512195122,23.676999860000002,-0.7888245964621973,1.924959338211382,0.18679341927340146,-0.003331607049568979,1267550.0
1121100,2017-08-29,2017-08-29,1178,144532,30-34,M,15,20,17,3052003,340,639.9499981,60.0,17.0,0.011140224960460392,1.8822058767647059,0.20968196889059415,17.647058823529413,37.64411753529412,-0.8671771228184023,1.8822058767647059,0.20968196889059415,-0.0013550701232799992,3052003.0
1121102,2017-08-25,2017-08-25,1178,144532,30-34,M,15,18,20,357856,30,52.97000015,7.0,3.0,0.008383260305821335,1.7656666716666665,0.14802043321894842,23.333333333333332,17.656666716666667,-0.7168208427879341,1.7656666716666665,0.1480204332189484,-0.013532581475515329,357856.0
1121104,2017-08-25,2017-08-25,1178,144533,30-34,M,16,20,20,2080666,202,360.1500015,40.0,21.0,0.009708429896965683,1.7829207995049503,0.17309361593835818,19.801980198019802,17.150000071428572,-0.7084548117098924,1.7829207995049503,0.17309361593835818,-0.0019671103949999358,2080666.0
1121105,2017-08-26,2017-08-26,1178,144533,30-34,M,16,22,19,145999,9,16.5200001,5.0,2.0,0.006164425783738245,1.8355555666666667,0.11315146062644266,55.55555555555556,8.26000005,-0.3946731271508891,1.8355555666666667,0.11315146062644266,-0.023890624985582722,145999.0
1121108,2017-08-26,2017-08-26,1178,144533,30-34,M,16,20,18,984521,95,163.8999972,26.0,14.0,0.00964936248185666,1.7252631284210527,0.16647689302716753,27.368421052631582,11.707142657142857,-0.5729103038691206,1.7252631284210527,0.16647689302716753,-0.0034954869655673218,984521.0
1121110,2017-08-26,2017-08-26,1178,144534,30-34,M,18,20,22,880814,123,210.3600006,6.0,2.0,0.013964355698251843,1.7102439073170732,0.23882454252543672,4.878048780487805,105.1800003,-0.9524624454674013,1.7102439073170732,0.23882454252543672,-0.004527773544165893,880814.0
1121111,2017-08-26,2017-08-26,1178,144534,30-34,M,18,19,21,182452,20,35.73000026,4.0,1.0,0.010961787209786683,1.786500013,0.19583232992787142,20.0,35.73000026,-0.8600615739262242,1.786500013,0.19583232992787142,-0.024071132596354038,182452.0
1121113,2017-08-27,2017-08-27,1178,144534,30-34,M,18,24,24,894911,120,215.8399994,7.0,4.0,0.013409154653367766,1.7986666616666667,0.2411859943614505,5.833333333333333,53.95999985,-0.9073387692012753,1.7986666616666667,0.2411859943614505,-0.004203756355279508,894911.0
1121114,2017-08-27,2017-08-27,1178,144534,30-34,M,18,23,23,31349,2,3.800000072,1.0,0.0,0.006379788828989761,1.900000036,0.12121599004752943,50.0,,-1.0,1.900000036,0.12121599004752942,-0.2631578897506926,31349.0
1121115,2017-08-26,2017-08-26,1178,144535,30-34,M,19,21,21,410310,55,96.80000055,3.0,0.0,0.01340449903731325,1.76000001,0.2359191843971631,5.454545454545454,,-1.0,1.76000001,0.2359191843971631,-0.010330578453700227,410310.0
1121116,2017-08-26,2017-08-26,1178,144535,30-34,M,19,20,24,572450,89,157.329998,7.0,4.0,0.015547209363263169,1.7677527865168539,0.2748362267446939,7.865168539325842,39.3324995,-0.872878661067548,1.7677527865168539,0.2748362267446938,-0.005548075206023634,572450.0
1121117,2017-08-26,2017-08-26,1178,144535,30-34,M,19,24,25,98759,15,26.56999946,1.0,1.0,0.015188489150355918,1.7713332973333331,0.26903876568211504,6.666666666666667,26.56999946,-0.8118178358442466,1.7713332973333331,0.26903876568211504,-0.030553927449882102,98759.0
1121119,2017-08-25,2017-08-25,1178,144535,30-34,M,19,21,22,345371,54,93.08999991,7.0,3.0,0.015635360235804394,1.7238888872222222,0.26953623758219425,12.962962962962962,31.029999970000002,-0.8388656137662253,1.7238888872222222,0.26953623758219425,-0.009011339720455966,345371.0
1121121,2017-08-25,2017-08-25,1178,144536,30-34,M,20,22,25,323899,46,78.9200002,5.0,1.0,0.014201958017777148,1.7156521782608696,0.24365620208768785,10.869565217391305,78.9200002,-0.9366447036577681,1.7156521782608696,0.24365620208768785,-0.011868280553523973,323899.0
1121122,2017-08-25,2017-08-25,1178,144536,30-34,M,20,21,25,399199,58,103.1500002,3.0,0.0,0.014529094511759799,1.7784482793103447,0.2583924313437659,5.172413793103448,,-1.0,1.7784482793103447,0.2583924313437659,-0.009694619467388038,399199.0
